date,net_value,return,drawdown
20230320,3.7683418,-0.0030755997,0.023850799
20230321,3.773217,0.0012937784,0.022587895
20230322,3.773217,0.0,0.022587895
20230323,3.773217,0.0,0.022587895
20230324,3.773217,0.0,0.022587895
20230327,3.7504814,-0.006025493,0.028477311
20230328,3.7446659,-0.0015506148,0.029983759
20230329,3.7282674,-0.0043791533,0.034231603
20230330,3.7264848,-0.00047814846,0.03469342
20230331,3.7122533,-0.0038189888,0.038379908
20230403,3.7281904,0.004293084,0.03425157
20230404,3.6886494,-0.010605931,0.04449427
20230406,3.6886494,0.0,0.04449427
20230407,3.6886494,0.0,0.04449427
20230410,3.6372237,-0.013941586,0.05781555
20230411,3.6831288,0.012620926,0.045924306
20230412,3.6831288,0.0,0.045924306
20230413,3.6831288,0.0,0.045924306
20230414,3.6831288,0.0,0.045924306
20230417,3.6831288,0.0,0.045924306
20230418,3.6737566,-0.0025446415,0.048352063
20230419,3.6883519,0.003972888,0.04457134
20230420,3.677441,-0.0029582381,0.047397673
20230421,3.677441,0.0,0.047397673
20230424,3.677441,0.0,0.047397673
20230425,3.677441,0.0,0.047397673
20230426,3.6914785,0.0038172007,0.043761432
20230427,3.6990767,0.0020582676,0.041793168
20230428,3.7701058,0.019201875,0.02339381
20230504,3.7989528,0.0076514482,0.015921295
20230505,3.7965002,-0.0006455779,0.01655662
20230508,3.8309488,0.009073734,0.00763309
20230509,3.9190629,0.023000598,0.0
20230510,3.9024923,-0.0042281747,0.0042281747
20230511,4.056689,0.039512277,0.0
20230512,4.0258746,-0.0075958967,0.0075958967
20230515,4.0257792,-2.3663044e-05,0.007619381
20230516,4.0397334,0.0034662485,0.004179597
20230517,4.12104,0.0201267,0.0
20230518,4.086296,-0.008430839,0.008430839
20230519,4.124531,0.009356856,0.0
20230522,4.12326,-0.0003080964,0.0003080964
20230523,4.145385,0.0053658485,0.0
20230524,4.2056627,0.01454103,0.0
20230525,4.231726,0.006197214,0.0
20230526,4.152808,-0.018649101,0.018649101
20230529,4.100075,-0.012698233,0.031110585
20230530,4.0951424,-0.0012030005,0.032276154
20230531,4.0891595,-0.0014609694,0.033689976
20230601,4.1050243,0.0038797855,0.029940963
20230602,4.106859,0.00044703484,0.029507339
20230605,4.131885,0.0060936213,0.023593485
20230606,4.1922674,0.014613748,0.009324491
20230607,4.129593,-0.014950037,0.024135113
20230608,4.1402373,0.0025775433,0.021619737
20230609,4.1402373,0.0,0.021619737
20230612,4.251965,0.026985765,0.0
20230613,4.176809,-0.017675638,0.017675638
20230614,4.19077,0.0033426285,0.0143921375
20230615,4.198149,0.0017608404,0.012656689
20230616,4.198149,0.0,0.012656689
20230619,4.2482295,0.011929154,0.00087857246
20230620,4.295928,0.011227846,0.0
20230621,4.2635994,-0.0075253844,0.0075253844
20230626,4.401394,0.03231883,0.0
20230627,4.312604,-0.020173132,0.020173132
20230628,4.3962646,0.019399047,0.00116539
20230629,4.425593,0.0066711903,0.0
20230630,4.506664,0.018318653,0.0
20230703,4.601657,0.021078348,0.0
20230704,4.7152987,0.024695873,0.0
20230705,4.6568055,-0.012404978,0.012404978
20230706,4.6568055,0.0,0.012404978
20230707,4.71086,0.011607528,0.00094139576
20230710,4.5926013,-0.02510339,0.026021123
20230711,4.630612,0.008276463,0.017960012
20230712,4.5453873,-0.018404603,0.036034048
20230713,4.5821257,0.008082509,0.028242767
20230714,4.570591,-0.0025173426,0.030689001
20230717,4.6411505,0.015437722,0.015725017
20230718,4.65301,0.0025552511,0.013209939
